id,example,Label
208,"Premise: The towns of Puerto de la Cruz and Puerto de la Luz are a mere fifteen minutes apart by car.
Hypothesis: The town of Puerto de la Cruz is a little further from the coast.",not_entailment
209,"Premise: When I say ""Heaven"" I mean the same thing as when I say ""Hell.""
Hypothesis: Heaven and Hell are the same.",not_entailment
210,"Premise: They have been arrested for being too close to the line.
Hypothesis: They were too close to the line.",entailment
211,"Premise: A new Web site, developed by the marketing department, includes the latest in user-friendly features.
Hypothesis: The new Web site is full of user-friendly features.",entailment
212,"Premise: He had an opinion on everything.
Hypothesis: He really did have an opinion on everything.",entailment
213,"Premise: There is a belief that the economy is on the verge of a recession.
Hypothesis: The economy is on the verge of a recession.",not_entailment
214,"Premise: In the context of globalization, however, the state has a special role to play in protecting the interests of the domestic economy.
Hypothesis: However, the state should not interfere in the market.",not_entailment
215,"Premise: The other problem is that many of the small countries that make up the European Union are economically and politically unstable.
Hypothesis: The small countries are unstable.",entailment
216,"Premise: But, on the other hand, it's easy to forget that there are many Americans who don't like him, and they will vote against him.
Hypothesis: There are many Americans who don't like him.",entailment
217,"Premise: A good rule of thumb is to make sure that you can talk to the other person and that you can hear what they are saying.
Hypothesis: They needed to be able to talk to each other.",not_entailment
218,"Premise: The value of a product is determined by the value of the goods and services it can produce.
Hypothesis: The value of a product is determined by the price of the product.",not_entailment
219,"Premise: This is the second major reason for this war.
Hypothesis: There are two major reasons for this war.",entailment
220,"Premise: When the dollar fell, the dollar-denominated debt of many developing countries became a burden, and their leaders began to look for ways to cut it.
Hypothesis: Developing countries, trying to reduce their debt, began to look for ways to cut it.",entailment
221,"Premise: One could be forgiven for thinking that all these are the same book.
Hypothesis: All these are the same book.",not_entailment
222,"Premise: One should not allow a stranger to take the place of a friend.
Hypothesis: One should not allow a friend to take the place of a stranger.",entailment
223,"Premise: A prominent critic of the war was the journalist Helen Thomas, who asked why the president had not visited the troops in Iraq.
Hypothesis: Helen Thomas is a critic of the war.",entailment
224,"Premise: In the world of sports, the only real advantage is the opportunity to win.
Hypothesis: The only real advantage is the opportunity to win.",entailment
225,"Premise: I don't think that the ""noise"" was just a coincidence.
Hypothesis: I think that the noise was just a coincidence.",not_entailment
226,"Premise: There is a lot of information in the picture, but not enough to make it a good one.
Hypothesis: There is enough information to make it a good picture.",not_entailment
227,"Premise: The walls of the city were made of the finest brick, the roofs of thatch, and the streets were paved with cobblestones.
Hypothesis: The city was very well built.",not_entailment
228,"Premise: ""I'm not sure what you mean,"" said the woman.
Hypothesis: The woman wasn't sure what was being said.",entailment
229,"Premise: This museum has an impressive collection of ancient artifacts, but the most interesting thing about it is the history of the island itself.
Hypothesis: The museum is interesting, but the history of the island is more interesting.",entailment
230,"Premise: The nation's most famous rock group, the Beatles, is famous for its Beatlesmania, which is the word used to describe the frenzy of fans who surround the group wherever it goes.
Hypothesis: The Beatles were not actually called the Beatles until the 1960s.",not_entailment
231,"Premise: The child had a cold.
Hypothesis: The child was sick.",entailment
232,"Premise: The judge told the jury that he had seen a very different defendant, a man of character and principle, and a model citizen.
Hypothesis: The defendant was a model citizen.",not_entailment
233,"Premise: A recent study by the World Health Organization found that more than 1,000 people die every day from water-borne diseases.
Hypothesis: 1,000 people die every day from water-borne diseases.",entailment
234,"Premise: It's a pleasure to meet you, Mr. Cavendish.
Hypothesis: Mr. Cavendish is not a gentleman.",not_entailment
235,"Premise: They are in the top 10 percent of all community colleges in the nation.
Hypothesis: The college is in the top 10% of all community colleges in the nation.",entailment
236,"Premise: In the long run, the failure of the United States to develop a viable alternative to nuclear power will result in a significant reduction in the country's ability to generate electricity.
Hypothesis: Alternative energy and energy efficiency.",not_entailment
237,"Premise: It is the essence of science to be able to ask questions and then to find answers.
Hypothesis: Science is about asking questions and finding answers.",entailment
238,"Premise: The ""Chicago Tribune"" stated that it was the largest strike in the history of the Postal Service.
Hypothesis: The strike was the largest in the history of the Postal Service.",entailment
239,"Premise: The term ""moral hazard"" was coined by John Maynard Keynes in his book ""The General Theory of Employment, Interest and Money"" in 1936.
Hypothesis: Moral hazard is the cause of the Great Depression.",not_entailment
240,"Premise: No, it is not.
Hypothesis: No, it is not true.",not_entailment
241,"Premise: If it's too much to ask, I'll just take the day off.
Hypothesis: I'm not sure if it's too much to ask.",not_entailment
242,"Premise: In general, the government spends less than it collects in taxes.
Hypothesis: The government doesn't spend less than it collects in taxes.",not_entailment
243,"Premise: You know, it's really quite funny.
Hypothesis: It's funny that I am so funny.",not_entailment
244,"Premise: I do not know how he found out, but he did.
Hypothesis: He was told.",not_entailment
245,"Premise: One of the defendants, Aydin Yagmurdereli, has been charged with helping to organize the coup.
Hypothesis: Aydin Yagmurdereli is not the type to help organize a coup.",not_entailment
246,"Premise: My mind was so full of the happiness of my homecoming that I did not notice that I was walking in the wrong direction.
Hypothesis: He was walking in the wrong direction because he was distracted by being so happy.",entailment
247,"Premise: On June 30, 2015, the number of shares outstanding was approximately 7,160,000,000.
Hypothesis: The number of shares outstanding was approximately 7,160,000,000.",entailment
248,"Premise: A lot of these young people are quite selfish and arrogant.
Hypothesis: They are also very polite and helpful.",not_entailment
249,"Premise: To help it achieve its mission, the Department of Energy (DOE) has created a program to provide grants to universities to develop advanced technology for the energy sector.
Hypothesis: The DOE is the Department of Energy.",entailment
250,"Premise: If the two schools are to coexist, the schools must be able to show that they are doing more than just pretending to be engaged in science.
Hypothesis: The two schools must be able to show that they are actually engaged in science.",entailment
251,"Premise: We were told that we would have to do a very good job of explaining the way the company works, and we would have to show that we were going to be a good partner for the company.
Hypothesis: The company did not believe that the salesmen would be a good partner.",not_entailment
252,"Premise: If the country is willing to pay the cost of security, then the business will be able to operate.
Hypothesis: The country is willing to pay the cost of security.",not_entailment
253,"Premise: There is a relationship between the size of the city and the size of the land area.
Hypothesis: The city is related to the land area.",entailment
254,"Premise: The room was as still as a tomb.
Hypothesis: The room was silent.",entailment
255,"Premise: The best method of construction is to have the lowest construction point, and then raise the next higher construction point.
Hypothesis: The lowest construction point is the lowest point.",not_entailment
256,"Premise: He was able to prove that the law was indeed broken.
Hypothesis: The law was broken.",entailment
257,"Premise: When we lose our sense of humor, we lose our humanity.
Hypothesis: Humor is a part of humanity.",entailment
258,"Premise: We can determine the size of the financial loss by using the formula for the area of a triangle.
Hypothesis: The area of a triangle is calculated by using the formula for the area of a triangle.",entailment
259,"Premise: The staff should be able to, say, determine the value of a piece of real estate by simply examining the tax records.
Hypothesis: The staff always needs to determine the value of a piece of real estate by simply examining the tax records.",entailment
260,"Premise: A good deal of the public attention given to the welfare of domestic animals is given to dogs and cats, which are the only animals that are legally protected by the federal government.
Hypothesis: Not all animals are protected by the federal government.",entailment
261,"Premise: And the results were highly promising.
Hypothesis: There are results.",entailment
262,"Premise: In a sense, it is a dream come true for a Chinese student of American literature.
Hypothesis: The dream of a Chinese student of American literature is a reality.",entailment
263,"Premise: The costs of operating the Federal Government, including Federal salaries and benefits, are paid from the Federal Treasury.
Hypothesis: The Federal Government is funded by the Federal Treasury.",entailment
264,"Premise: The long period of Portuguese rule had created a special language, which is still spoken in parts of Mozambique.
Hypothesis: The Portuguese language was created by the Portuguese.",not_entailment
265,"Premise: The mounds of soil on the temple's grounds are topped with carefully placed stones, which also have Buddhist significance.
Hypothesis: The stones are carefully placed on the mounds of soil.",entailment
266,"Premise: The plan was simple.
Hypothesis: The plan was very simple.",entailment
267,"Premise: He roared.
Hypothesis: He was angry.",not_entailment
268,"Premise: The first night I had it, I didn't like it.
Hypothesis: I didn't like the house very much.",not_entailment
269,"Premise: To encourage continued improvement in the level of public service, the agency must demonstrate a commitment to an effective management system.
Hypothesis: The agency's management system is ineffective.",not_entailment
270,"Premise: In a way, it was a perfect ending to a perfect season.
Hypothesis: The ending of the season was a perfect ending to a perfect season.",not_entailment
271,"Premise: There's a good deal of sentiment in the world, but there's not much of it in this country.
Hypothesis: There is a lot of sentiment in this country.",not_entailment
272,"Premise: As an American, I am proud of the fact that I am an American.
Hypothesis: Being an American is important.",not_entailment
273,"Premise: In the past, this area was home to a major coal mine.
Hypothesis: This area is no longer home to a major coal mine.",entailment
274,"Premise: I'm coming.
Hypothesis: I'm on my way.",entailment
275,"Premise: It was not until 1836 that the U.S. Congress enacted the first federal criminal law, the Act to Prevent Infringement of the Rights of Labor.
Hypothesis: The U.S. Congress enacted the first federal criminal law, the Act to Prevent Infringement of the Rights of Labor.",entailment
276,"Premise: What would be the best way to reduce the amount of violence in society?
Hypothesis: To stop violence, it is necessary to stop the causes of violence.",not_entailment
277,"Premise: Some of the men are well educated, but others are not.
Hypothesis: Some of the men are not well educated.",entailment
278,"Premise: In spite of all the trouble, he is still glad to be back in England.
Hypothesis: He is still glad to be back in England despite all the trouble he has been through.",not_entailment
279,"Premise: It's hard to tell whether the enemy is the fact or the name.
Hypothesis: The enemy is the name.",not_entailment
280,"Premise: They can be described as two-dimensional.
Hypothesis: A 2-D object can be described as two-dimensional.",not_entailment
281,"Premise: In the 1990s, as the Federal Government poured billions of dollars into health care, it also began to treat health care as a business.
Hypothesis: The Federal Government has been providing health care for decades.",entailment
282,"Premise: As the speed of travel increases, so does the demand for road capacity.
Hypothesis: The speed of travel is important for the development of road capacity.",entailment
283,"Premise: We have a few minutes before the train leaves.
Hypothesis: We may have a few minutes before the train leaves.",not_entailment
284,"Premise: It was the first time I'd ever seen him without his cap.
Hypothesis: He was without his cap.",entailment
285,"Premise: We would like to continue to expand our ability to train students in various areas of knowledge and to make the learning process more relevant to the world of work.
Hypothesis: The world of work is irrelevant to the learning process.",not_entailment
286,"Premise: It is very important to use a small amount of fertilizer to prevent diseases.
Hypothesis: Diseases are prevented by using a small amount of fertilizer.",entailment
287,"Premise: She wanted to make sure that she was ready for anything that might happen.
Hypothesis: She was ready for anything.",not_entailment
288,"Premise: They are particularly important in today's economy, where they are essential to job creation.
Hypothesis: It is important to have business.",not_entailment
289,"Premise: It was the fourth time in the last five years that the U.S. Supreme Court has rejected a proposed state law that would have permitted the execution of the mentally retarded.
Hypothesis: The Supreme Court has only rejected the execution of the mentally retarded four times in the last five years.",entailment
290,"Premise: The only way to make an omelet is to break the eggs into a bowl, add the cheese, and beat them with a fork.
Hypothesis: You can make an omelet without breaking the eggs.",not_entailment
291,"Premise: I'd like to get back to the more important business of this meeting.
Hypothesis: This meeting is more important than you realize.",not_entailment
292,"Premise: If the results of the experiment are conclusive, we will have to reconsider our current policy.
Hypothesis: The results of the experiment are not conclusive.",not_entailment
293,"Premise: When the party was over, I could feel the disappointment in the air.
Hypothesis: People were disappointed when the party was over.",entailment
294,"Premise: In my opinion, they were extremely shortsighted.
Hypothesis: They were very shortsighted.",not_entailment
295,"Premise: It is possible that the impact of the storm could be less than anticipated.
Hypothesis: The impact of the storm will be greater than anticipated.",not_entailment
296,"Premise: I don't think the police are in the wrong.
Hypothesis: The police are in the wrong.",not_entailment
297,"Premise: The objective of the new law is to protect the public interest by ensuring that citizens are not misled by deceptive advertising.
Hypothesis: The government wants to protect the public from misleading advertising.",entailment
298,"Premise: Overweight people are at risk for diabetes.
Hypothesis: Being overweight is healthy.",not_entailment
299,"Premise: ""This is the great tragedy of modern science,"" says Professor Edward O. Wilson, ""that it has no political or moral purpose.""
Hypothesis: Modern science has no political or moral purpose.",entailment
300,"Premise: The people of the world, with their small differences, are moving closer together.
Hypothesis: The world is not getting closer, it is getting smaller.",not_entailment
301,"Premise: A study of the epidemiology of obesity in the United States found that the majority of the variation in the prevalence of obesity in the United States is due to the socio-economic status of the individual.
Hypothesis: Socio-economic status plays a major role in obesity.",entailment
302,"Premise: The law of large numbers says that if you repeat an experiment enough times, you will get the same result.
Hypothesis: If you repeat an experiment enough times, you will get the same result.",entailment
303,"Premise: The previous two examples show that the two elements of the phrase are separated by a comma.
Hypothesis: The two elements of the phrase are separated by a comma.",entailment
304,"Premise: A ship is in danger of sinking when it is too heavy to float.
Hypothesis: A ship is in danger of sinking when it is too light to float.",not_entailment
305,"Premise: In the mountains of the south, the most popular ski resort is Val d'Isere, where the slopes are long and the slopes are steep.
Hypothesis: If you want to ski in the Val d'Isere, you can ski on the slopes that are long and steep.",entailment
306,"Premise: A member of the ""in"" crowd is always trying to make you feel like an outsider.
Hypothesis: The ""in"" crowd does not make you feel like an outsider.",not_entailment
307,"Premise: ""I have no idea,"" said the judge.
Hypothesis: He has no idea.",not_entailment
308,"Premise: ""There's no need to be so rude,"" he said, ""you're just a commoner, and I'm a nobleman.""
Hypothesis: You're just a commoner, and I'm a nobleman.",entailment
309,"Premise: The way in which the heroine is rescued from the clutches of the evil-doer is often more dramatic than the story itself.
Hypothesis: The story is more dramatic than the way in which the heroine is rescued.",not_entailment
310,"Premise: ""It's not that I don't believe in the principle of the separation of church and state,"" he said, ""but I just don't think it's practical.""
Hypothesis: ""Separation of church and state"" is a principle.",entailment
311,"Premise: The decision to terminate the government's support for the effort to establish a nuclear weapon-free zone in the Middle East was made in light of the recent findings of the National Intelligence Estimate.
Hypothesis: The decision to terminate the government's support for the effort to establish a nuclear weapon-free zone in the Middle East was made in light of the findings of the National Intelligence Estimate.",entailment
312,"Premise: For a couple of weeks, a popular television talk show host, who is a former Catholic priest, said that the Church had 'lost its way' and that he had become a 'born-again' Christian.
Hypothesis: A popular television talk show host who is a former Catholic priest said that the Church had 'lost its way' and that he had become a 'born-again' Christian.",entailment
313,"Premise: One of the main reasons for the recent rise in divorce rates is the increased incidence of marital conflict.
Hypothesis: The main reason for the recent rise in divorce rates is the increased incidence of marital conflict.",not_entailment
314,"Premise: In the absence of a detailed plan, the organization's financial plans may be incomplete.
Hypothesis: A detailed plan is needed to provide a complete financial plan.",not_entailment
315,"Premise: When we talk about the ""economy,"" we're talking about the national economy.
Hypothesis: The economy is the national economy.",entailment
316,"Premise: And that was how it was that, at the age of twenty-one, I found myself in the office of the man who was to be my father.
Hypothesis: At the age of 21, I found myself in the office of my father.",entailment
317,"Premise: This is the latest in a series of attempts to impose the status quo on the world.
Hypothesis: The status quo should be imposed on the world.",not_entailment
318,"Premise: It is better to keep a thing secret than to tell it to the world.
Hypothesis: It is better to tell a thing to the world than to keep it secret.",not_entailment
319,"Premise: It was, however, the ""Viking"" of the lot, and the ""Wasp"" was so small that it had to be carried in a box.
Hypothesis: The ""Wasp"" was the smallest of the lot.",entailment
320,"Premise: I have always believed that one of the greatest advantages of the small business is that it is so easy to get started.
Hypothesis: Starting a small business is easy.",entailment
321,"Premise: When you're driving, you can get caught in the middle of a snowstorm.
Hypothesis: Driving in the snow is dangerous.",not_entailment
322,"Premise: The first sentence of the first paragraph of the policy states that there should be no significant manufacturing risks, but the second sentence states that the policy should not prevent the EPA from considering risks.
Hypothesis: The policy should not prevent the EPA from considering risks.",entailment
323,"Premise: The First National Bank of Flagstaff is the largest of the three.
Hypothesis: The First National Bank of Flagstaff is closed due to lack of customers.",not_entailment
324,"Premise: The global market for medical devices is estimated to be worth $140 billion in 2008.
Hypothesis: The global market for medical devices is worth $140 billion.",not_entailment
325,"Premise: In a fit of rage, the boy slammed his fist into the wall, leaving a large hole.
Hypothesis: The boy was so angry that he punched the wall.",entailment
326,"Premise: The process of trial and error is how the industry got to where it is today.
Hypothesis: The industry has been trying out different ways to solve the problem.",not_entailment
327,"Premise: The French also like their food, but not as much as Americans do.
Hypothesis: The French like their food.",entailment
328,"Premise: In the 15th century, the two nations were at war, and the Portuguese built a fort on the island of Terceira in 1434.
Hypothesis: The Portuguese were at war with the Azores.",not_entailment
329,"Premise: The majority of the troops in Iraq are either in or about to be in the ""Anbar Awakening"" in the Sunni Triangle.
Hypothesis: The majority of the troops in Iraq are in the Anbar Awakening.",not_entailment
330,"Premise: The well-known maxim that the only way to make a small fortune in business is to start with a large one, is an example of the kind of aphorism that may be difficult to make sense of, but is nonetheless very popular.
Hypothesis: It is an example of the kind of aphorism that may be difficult to make sense of.",entailment
331,"Premise: You can't tell me that you can't find a job if you want one.
Hypothesis: You can't find a job if you don't want one.",not_entailment
332,"Premise: The police chief looked at the ceiling, as if seeking inspiration.
Hypothesis: The police chief looked at the ceiling, as if he was thinking.",entailment
333,"Premise: The standard approach to a solution is to assume that the problem is caused by a lack of coordination.
Hypothesis: The standard approach is not always right.",not_entailment
334,"Premise: The mission of the department is to educate the public about the importance of the environment and the importance of conserving natural resources.
Hypothesis: The mission of the department is to educate the public about the importance of the environment.",entailment
335,"Premise: If you've got a gun, you've got a gun.
Hypothesis: If you have a gun, you have a gun.",entailment
336,"Premise: It is believed that this picture is a self-portrait of the artist.
Hypothesis: It is believed that the artist is in this picture.",entailment
337,"Premise: It is possible to determine the presence of a feature, but not its precise location.
Hypothesis: It is possible to determine the precise location of a feature.",not_entailment
338,"Premise: The author was, as usual, uncharacteristically terse.
Hypothesis: The author was unusually terse.",entailment
339,"Premise: Bolden, the president's point man on the Asia-Pacific region, has been making the case that China is not a strategic competitor but a strategic partner, one that the United States should engage with as a peer competitor and not as a rival.
Hypothesis: China is a strategic partner.",entailment
340,"Premise: They also created new jobs for young people, providing work for thousands of young people.
Hypothesis: The government created a new job for young people.",entailment
341,"Premise: I'm not surprised that he got himself killed.
Hypothesis: I am surprised that he got himself killed.",not_entailment
342,"Premise: The difference between an explanation and an excuse is that an explanation has a cause, an excuse has a victim.
Hypothesis: An explanation has a cause, an excuse has a victim.",entailment
343,"Premise: The university's annual budget is a small fraction of the city's.
Hypothesis: The university's budget is small compared to the city's.",entailment
344,"Premise: The stock market is the greatest single generator of wealth in the world.
Hypothesis: The stock market is the greatest source of wealth in the world.",entailment
345,"Premise: The defendants were charged with the crime of terrorism.
Hypothesis: The defendants are terrorists.",not_entailment
346,"Premise: The proposed treaty is the most comprehensive arms control agreement in history.
Hypothesis: The treaty is the most comprehensive arms control agreement in history.",entailment
347,"Premise: The newly elected president, who was also the chairman of the Republican Party, could not wait to show his independence from the previous administration.
Hypothesis: The newly elected president, who was also the chairman of the Republican Party, was eager to show his independence from the previous administration.",entailment
348,"Premise: In my book, I have a chapter on the public's need for a strong national defense.
Hypothesis: The public needs a strong national defense.",entailment
349,"Premise: In this situation, it is important to be able to distinguish between a report that is a personal assessment of the applicant's qualifications and a report that is a judgment on the applicant's suitability for the position.
Hypothesis: The applicant's suitability for the position is a personal assessment of the applicant's qualifications.",not_entailment
350,"Premise: There is no doubt that it is a beautiful thing to have a man's love, but I don't think it is a beautiful thing to have a man's love for a woman.
Hypothesis: It is a beautiful thing to have a man's love for a woman.",not_entailment
351,"Premise: It is not clear how much of the book was based on fact and how much was fiction.
Hypothesis: The book is not clear about how much of the book is based on fact and how much is fiction.",entailment
352,"Premise: The next two centuries saw the appearance of many new crops, notably maize, sweet potatoes, and cassava, and the expansion of sugar cultivation in the Caribbean.
Hypothesis: The appearance of many new crops did not cause the expansion of sugar cultivation in the Caribbean.",not_entailment
353,"Premise: I think that in the next few years, the West will be in a position to make a significant contribution to the improvement of East-West relations.
Hypothesis: The West will be able to make a significant contribution to the improvement of East-West relations.",not_entailment
354,"Premise: He has an interest in the music of Schubert, Beethoven, and Brahms.
Hypothesis: He really likes music.",entailment
355,"Premise: I have never had any difficulty in understanding what is said.
Hypothesis: I understand what is said.",entailment
356,"Premise: As I mentioned earlier, it's not that you're not smart enough, it's that you don't have the patience to learn.
Hypothesis: You are not smart enough.",not_entailment
357,"Premise: We have made the decision to move the office to the new building, which will have a smaller number of people, but a better working environment.
Hypothesis: One can also move the office to the new building.",not_entailment
358,"Premise: I have a suspicion that some of the judges have been swayed by the more general tendency of the American public to see a black man as a criminal, a foreigner as a threat, and a woman as a temptress.
Hypothesis: The judges have been swayed by the public's prejudice.",not_entailment
359,"Premise: The company's executives were said to be aware of the problem, but they didn't want to make a big deal of it.
Hypothesis: The executives of the company were aware of the problem.",not_entailment
360,"Premise: It is important to note that both the Alternative and Base Estimate are likely to underestimate the benefits of this proposal because of the many environmental and health effects that we were unable to quantify in this analysis.
Hypothesis: The Base Estimate may underestimate the proposal's benefits but the Alternative Estimate won't.",not_entailment
361,"Premise: I don't want to be the hero, but I'm the only one who can save the day.
Hypothesis: There are many people who can save the day.",not_entailment
362,"Premise: A student may choose to pursue a major in a specific field of study, or a minor in a related field.
Hypothesis: A student may not pursue a major in a related field.",entailment
363,"Premise: A third of the nation's senior citizens are overweight.
Hypothesis: A third of the nation's senior citizens are not overweight.",not_entailment
364,"Premise: In the basement, the children's room is a large space that can be divided into smaller rooms for individual or group activities.
Hypothesis: The children's room is a large space that can be divided into smaller rooms for individual or group activities.",entailment
365,"Premise: The two most important things in life are love and money. Without money, you can't buy love. Without love, you can't buy money.
Hypothesis: Love and money are always related.",entailment
366,"Premise: I can't believe you're still so mad at me.
Hypothesis: She was still mad at him.",entailment
367,"Premise: ""I am, I am."" The mime smiled, the picture of innocence.
Hypothesis: The mime's expression changed to one of intense concentration.",not_entailment
368,"Premise: I'm a mother of two children, and I have been a member of the workforce for many years.
Hypothesis: I have been a member of the workforce for many years, but I'm not a mother of two children.",not_entailment
369,"Premise: But I don't think that I am doing anything wrong. I think that the laws are wrong.
Hypothesis: She thinks that the laws are wrong.",entailment
370,"Premise: A total of six prisoners were executed by firing squad, including the three men convicted of the killings of Lieutenant Schmitt and his driver.
Hypothesis: The three men were executed by firing squad.",entailment
371,"Premise: The village children gathered round the tree, laughing and chattering.
Hypothesis: The children were happy.",entailment
372,"Premise: No, Mr. Phillips.
Hypothesis: The man's last name was Phillips.",entailment
373,"Premise: For example, when the state passed a law allowing people to videotape police officers, the ACLU argued that the law violated the First Amendment.
Hypothesis: The ACLU argued that the law violated the First Amendment because it didn't allow people to videotape police officers.",entailment
374,"Premise: Is the market more volatile than the stock market?
Hypothesis: The stock market is more volatile than the market?",not_entailment
375,"Premise: It is important to have the right tools for the job.
Hypothesis: Tools are needed for the job.",entailment
376,"Premise: I have a suspicion that a certain amount of it is going to have to be paid for by the people who have been here the longest.
Hypothesis: The people who have been here the longest will have to pay for it.",not_entailment
377,"Premise: ""The New York Times"" reported that it was impossible to find a single city that was not considering adopting the tax.
Hypothesis: It is impossible to find a single city that is not considering adopting the tax.",not_entailment
378,"Premise: There's no need to be in a hurry.
Hypothesis: We don't have to be in a hurry.",entailment
379,"Premise: ""You can't be too careful,"" he said. ""The authorities are all over the place.
Hypothesis: The authorities are all over the place.",not_entailment
380,"Premise: Both the United States and the Soviet Union were able to create satellite states in Eastern Europe, but the Soviet Union did not create satellite states in the Middle East.
Hypothesis: The Soviet Union created satellite states in the Middle East.",not_entailment
381,"Premise: The thought of not being able to do it is depressing.
Hypothesis: The thought of not being able to do it is very depressing.",entailment
382,"Premise: Although it is not possible to determine the exact impact of the law on the number of prosecutions, it is clear that the law has made a significant contribution to the increased prosecution of securities fraud.
Hypothesis: The law has made a significant contribution to the increased prosecution of securities fraud.",entailment
383,"Premise: It is not the truth that matters, but the manner in which it is told.
Hypothesis: The truth is not always important.",not_entailment
384,"Premise: I have heard of the story of the person who ate the entire jar of jam.
Hypothesis: The story is false.",not_entailment
385,"Premise: If the individual is not present, the house is not entered.
Hypothesis: The house is entered if the individual is present.",not_entailment
386,"Premise: On the terrace are the Khedive's pavilion, the so-called Moorish baths, and the Englishmen's pavilion.
Hypothesis: The pavilion is in front of the terrace.",not_entailment
387,"Premise: In my opinion, the perfect combination of nature and culture, with a view of the sea and the mountains, is hard to beat.
Hypothesis: There is a perfect combination of nature and culture in this location.",entailment
388,"Premise: The initiative to allow private entities to manage public lands in the West was introduced in the Senate by Senator Pete Domenici (R-NM) and in the House by Representative Don Young (R-AK).
Hypothesis: The initiative was introduced in the Senate by Senator Pete Domenici (R-NM) and in the House by Representative Don Young (R-AK).",entailment
389,"Premise: We can expect that as time goes on, the people of India will become more and more sophisticated in their use of computers and the Internet.
Hypothesis: India will become more and more technologically advanced.",entailment
390,"Premise: The boss says, ""We're not gonna let them take this plant. It's our last chance to save it.""
Hypothesis: The plant is in danger of being closed down.",entailment
391,"Premise: For the last two years, she had been in charge of the office of the attorney general, and she had seen the level of corruption and the extent of the drug trade grow.
Hypothesis: The level of corruption and the extent of the drug trade had grown under her watch.",entailment
392,"Premise: A method of evaluating the financial position of a company is to compare the current year's income statement with the previous year's income statement.
Hypothesis: A company's income statement does not change much from year to year.",not_entailment
393,"Premise: But the most common complaints are about the food, which is not bad, but not great.
Hypothesis: The food is not great.",entailment
394,"Premise: The real threat is that the Internet will become a tool for identity theft (J.D. Vance, the Wall Street Journal ). It's already a place where criminals can steal your identity and money.
Hypothesis: The Internet is a great tool for stealing money.",entailment
395,"Premise: The bridge was a bridge.
Hypothesis: The bridge was a bridge to nowhere.",not_entailment
396,"Premise: I do not believe that we can build a political consensus on these issues.
Hypothesis: We cannot build a political consensus on these issues.",not_entailment
397,"Premise: The rain fell as the sun set behind the western wall.
Hypothesis: As the sun set behind the northern wall, rain fell.",not_entailment
398,"Premise: The President, of course, is not a subject for discussion.
Hypothesis: The President is a subject for discussion.",not_entailment
399,"Premise: How would he know?
Hypothesis: How would he know that?",entailment
400,"Premise: As the American Revolution drew to a close, the American colonists were faced with the possibility of having to pay for their own independence.
Hypothesis: The American colonists were forced to pay for their own independence.",not_entailment
401,"Premise: The test results are similar to those of the older technique, but the new technique has some advantages.
Hypothesis: The new technique has some advantages over the old technique.",entailment
402,"Premise: The film is an example of the narrative fallacy.
Hypothesis: Narrative fallacies are sometimes used in films.",entailment
403,"Premise: That is what I was thinking.
Hypothesis: I was thinking that.",entailment
404,"Premise: The regulatory agencies are directed to promulgate regulations to implement the provisions of this Act.
Hypothesis: The regulatory agencies are directed to implement the provisions of the bill.",not_entailment
405,"Premise: And, she said, in a voice that was almost inaudible.
Hypothesis: She said it in a whisper.",entailment
406,"Premise: The study of these various tribes has been very fruitful, for it has led to the recognition of the existence of the oldest human culture in the world, that of the Natufians, who lived in the area of the Dead Sea about 10,000 years ago.
Hypothesis: The Natufians are the oldest human culture in the world.",entailment
407,"Premise: The floor was tiled with white marble.
Hypothesis: The floor was tiled with white marble tiles.",entailment
408,"Premise: He went to the corner and called a taxi.
Hypothesis: He wanted to go to the corner.",not_entailment
409,"Premise: The long-term goal of the U.S. occupation is to ""pacify"" the region.
Hypothesis: The US wants to pacify the region.",entailment
410,"Premise: For the first time in the history of the franchise, a woman has been nominated for president.
Hypothesis: Someone was nominated for president.",entailment
411,"Premise: It's hard to imagine that the United States, the world's leading exporter of oil, could go back to being a net importer.
Hypothesis: The United States could go back to being a net importer.",not_entailment
412,"Premise: That's an important decision.
Hypothesis: That's a major decision.",not_entailment
413,"Premise: But, we can see that this is not always the case.
Hypothesis: It is not always the case.",entailment
414,"Premise: This new version of the T is a more sophisticated version of the T that has been in production for more than 30 years.
Hypothesis: The T has been in production for more than 30 years.",not_entailment
415,"Premise: The ""Red Sox"" are the American League East Division champions.
Hypothesis: The Red Sox are the best team in the American League East Division.",not_entailment
416,"Premise: The south-facing front of the Great Pyramid of Giza is known as the ""face of the Sphinx.""
Hypothesis: The Sphinx is missing its nose.",not_entailment
417,"Premise: He said he didn't have time to go through the list of names, but he did recall a few: Kevin Hagen, a former aide to former Rep. David Dreier, R-Calif.; John Currie, a former chief of staff to former Rep. Tom DeLay, R-Texas; and Paul Van de Water, a former press secretary to former Sen. John Breaux, D-La.
Hypothesis: He recalled a few people who were not his assistants.",entailment
418,"Premise: His last novel, which won the Nobel Prize for Literature, is a compelling study of a woman's development from a helpless child to a powerful woman.
Hypothesis: The woman is a helpless child in the beginning of the novel.",not_entailment
419,"Premise: The Hotel du Parc, with its chateau-like façade, is one of the city's most elegant.
Hypothesis: The Hotel du Parc is one of the city's most elegant hotels.",entailment
420,"Premise: We'll start with the information that the P.M. was forced to resign because of the phone-tapping scandal.
Hypothesis: The phone-tapping scandal forced the Prime Minister to resign.",entailment
