id,example,Label
256,"Premise: A person on a bmx bike, running a course.
Hypothesis: A biker races over a dirt track.",entailment
257,"Premise: Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the football during the game.
Hypothesis: There are people playing football in Boston.",neutral
258,"Premise: Two men sitting down inside, one of them holding something.
Hypothesis: MEN SITTING INSDE HOLDS AN INSTRUMENT",neutral
259,"Premise: Several people are riding on a roller coaster while reacting to going through a loop in various ways.
Hypothesis: People were reacting to the roller coaster in different ways.",entailment
260,"Premise: Four young men stare up at the scoreboard, in an outdoor, urban basketball court.
Hypothesis: Four young men looking up at a basketball hoop.",contradiction
261,"Premise: A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a video recording camera and a green screen in the background on a movie set.
Hypothesis: the man is a player",contradiction
262,"Premise: A man is jumping off the grass safely while holding onto a giant white balloon.
Hypothesis: The man leapt to safety without letting go of his balloon.",entailment
263,"Premise: Man in a blue coat holding a sign.
Hypothesis: A sign was held by a man in a blue coat.",entailment
264,"Premise: A group of older folks gather around a table looking off into the distance.
Hypothesis: A group of people are sitting on a plane",contradiction
265,"Premise: A gold Chevrolet car on display at a convention
Hypothesis: An expensive car on display at a convention for rich enthusiasts.",entailment
266,"Premise: A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket is relaxing in front of a white truck and orange pylons.
Hypothesis: A street working is working on a building.",contradiction
267,"Premise: Two men look at a table with assorted items on it in some sort of market that others are currently browsing.
Hypothesis: two women are looking",contradiction
268,"Premise: An elderly man, wearing a white hat, is sweeping a parking lot.
Hypothesis: A man is outside in the grass.",contradiction
269,"Premise: A young boy with brown hair is being lifted from his seat after being dunked in the water with people looking on.
Hypothesis: A woman is participating in a dunk tank activity",contradiction
270,"Premise: A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.
Hypothesis: A man plays a harp in front of an enthralled audience.",entailment
271,"Premise: Island native fishermen reeling in their nets after a long day's work.
Hypothesis: The men are casting their nets.",contradiction
272,"Premise: the little boy sitting next to the girl is covering his face with his hand.
Hypothesis: A girl has covered her face.",contradiction
273,"Premise: Many people are crowding around a lady in a red shirt who is laying down hurt next to two bikes.
Hypothesis: Many people are crowding around her.",entailment
274,"Premise: A man standing in front of a building on the phone as two girls walk out on the side.
Hypothesis: two girls walk through a hall",neutral
275,"Premise: A man wearing dark knee boots, a green cape, and a hat with two big feathers on the front is sitting by himself on a bench in front of a building with a blue and white patterned piece of wheeled luggage to his right while he rests both his hands on a walking stick.
Hypothesis: A man is standing by himself next to a luggage at Mardi Gras.",contradiction
276,"Premise: Two babies, one in red, asleep in their highchairs.
Hypothesis: Three babies are asleep",contradiction
277,"Premise: People watching two women wearing red and black dancing at a tavern.
Hypothesis: Two woman are drunk and dancing.",neutral
278,"Premise: A group of attentive students are paying attention.
Hypothesis: Some students are attending a class.",neutral
279,"Premise: A blue delivery truck is parked in front of a white building on a street corner.
Hypothesis: The truck is parked by it.",neutral
280,"Premise: Two track and field sprinters are running side by side.
Hypothesis: Two sprinters are running next to each other.",entailment
281,"Premise: A police officer in a black uniform and protective gear is standing in a crowd.
Hypothesis: A police officer is working crowd control at a protest.",neutral
282,"Premise: A group of construction workers dressed in orange safety vest sit on the ground assembling.
Hypothesis: Construction workers are working on a track.",neutral
283,"Premise: A woman sitting down with her stuff animal and candy apple.
Hypothesis: A woman performs CPR on an unresponsive child near the water.",contradiction
284,"Premise: Three young boys playing video games while lying on their bed.
Hypothesis: Three young boys play video games in their bedroom.",entailment
285,"Premise: Two brown dog play with each other inside.
Hypothesis: Two dogs are playing outside.",contradiction
286,"Premise: A snowboarder using a burton snowboard performs a jump on the clean, white snow.
Hypothesis: a snowboarder using a burton snowboard performs in the snow",entailment
287,"Premise: A person wearing something gray while fixing a yellow and gray wall.
Hypothesis: No one is working on a wall.",contradiction
288,"Premise: A person sweeping stairs.
Hypothesis: A person outside.",neutral
289,"Premise: A dog running up a sandy hill
Hypothesis: A dog is happy.",neutral
290,"Premise: Three labradors are sitting, resting.
Hypothesis: Three dogs are sitting and resting.",entailment
291,"Premise: A girl is splashed with water as she plays outdoors with her parents.
Hypothesis: Siblings splashing their sister with water.",contradiction
292,"Premise: A peoples wearing all black clothes
Hypothesis: The people are all wearing black clothes.",entailment
293,"Premise: The blue jersey softball player is sliding on to base kicking up sand, while the red jersey softball player is trying to tag her out.
Hypothesis: old friends are playing together",neutral
294,"Premise: A barefooted woman in a white tank and blue shorts puts her feet in the water spray.
Hypothesis: A women does not put her feet in the water.",contradiction
295,"Premise: Artist on street corner selling his artwork.
Hypothesis: Someone is selling paintings.",entailment
296,"Premise: A young dark-haired woman crouches on the banks of a river while washing dishes.
Hypothesis: A woman washes clothes in the river.",contradiction
297,"Premise: A little girl in a dress and boots is holding a lolly pop and posing next to a fence.
Hypothesis: A little girl is posing near a chained fence.",neutral
298,"Premise: There is a man in a brown jacket who is sitting and he is near a bunch of four wheelers. 
Hypothesis: All-terrain vehicles are outdoors.",neutral
299,"Premise: Group of people outside in the city videotaping a show.
Hypothesis: people are watching a football game at a stadium",contradiction
300,"Premise: Three children are by a waterway behind a house.
Hypothesis: Three children are indoors.",contradiction
301,"Premise: The lady is walking to class in the snow.
Hypothesis: There is a women hurrying to get to class",neutral
302,"Premise: A woman in a blue coat walks home along a sidewalk, in front of a subway sign.
Hypothesis: A woman heading home.",entailment
303,"Premise: Two college students talking about their dresses they have.
Hypothesis: Two college students compare their classes and teachers.",contradiction
304,"Premise: A man in a top hat is playing the accordion.
Hypothesis: A man is performing on the sidewalk.",neutral
305,"Premise: A woman lays on a difficult rock face assisted by a rope.
Hypothesis: a woman sun bathing",neutral
306,"Premise: The dog takes a leap on the beach to retrieve an unknown item.
Hypothesis: A dog is fetching something.",entailment
307,"Premise: A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.
Hypothesis: A man is vomiting a marshmallow.",contradiction
308,"Premise: A man in glasses eating.
Hypothesis: the guy eats under the tree",neutral
309,"Premise: Two men reading in front of an audience.
Hypothesis: Two men fighting in front of people.",contradiction
310,"Premise: Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.
Hypothesis: There are at least three people in the photo.",entailment
311,"Premise: Workers in a factory watch a machine, thinking about their job security.
Hypothesis: Workers contemplate their job security.",entailment
312,"Premise: Three dogs are swimming in a pool with a ball.
Hypothesis: people swimming with ball",contradiction
313,"Premise: Footballers have made three people pyramids.
Hypothesis: Football players have made three people pyramids.",entailment
314,"Premise: A little girl drawing with chalk, on a chalkboard.
Hypothesis: A little girl is drawing on the board during class.",neutral
315,"Premise: a dog jumps over the couch.
Hypothesis: dog is jumping over a pole",contradiction
316,"Premise: A rollerblading monk with some nice sunglasses folds his hands before doing some sick tricks.
Hypothesis: A man is praying",neutral
317,"Premise: Many family members gather inside. 
Hypothesis: Many people are getting in fist fights",neutral
318,"Premise: A man in a blue jacket and gloves is standing in the street among other people.
Hypothesis: The man is alone and naked at home.",contradiction
319,"Premise: A man is sitting on the ground next to a rope that is attached to a bike while surrounded by people. 
Hypothesis: A man is sitting on the ground",entailment
320,"Premise: A young couple conversing inside a hip dance club.
Hypothesis: A couple have a conversation inside a dance club.",entailment
321,"Premise: A small child is riding in a red wagon.
Hypothesis: A kid is in a car.",contradiction
322,"Premise: An attractive female athlete is stretching after exiting a swimming pool.
Hypothesis: An attractive lady runs in blue shorts after getting out of a deep pool.",contradiction
323,"Premise: A woman in a red hat stands on something.
Hypothesis: A woman stands on a trash can.",neutral
324,"Premise: A baby falls asleep on a blanket outside with his stuffed animal.
Hypothesis: A baby is sleeping.",entailment
325,"Premise: A man wearing black shorts with white stripes is swimming in the water.
Hypothesis: A man jumps.",contradiction
326,"Premise: The girl wearing a brown jacket whilst walking in her office.
Hypothesis: The girl is walking outside.",contradiction
327,"Premise: Santa in his red suit is on an unfinished tile roof of a building about to descend the chimney.
Hypothesis: Santa Claus in his red suit prepares to go down a chimney.",entailment
328,"Premise: A man in a black and yellow wetsuit is surfing.
Hypothesis: The man is trying to win a surf competition.",neutral
329,"Premise: An old woman in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street.
Hypothesis: An old lady pushing a stroller down a busy street.",entailment
330,"Premise: A boy in overalls standing next to his two hitched horses.
Hypothesis: An old man and his farming horses.",contradiction
331,"Premise: 3 cyclists are racing ahead of a red BMW, with the leader wearing solid white helmet and black cycling pants
Hypothesis: Three short people are racing ahead a BMW.",neutral
332,"Premise: A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.
Hypothesis: One girl watch a woman holding tissue paper flowers.",contradiction
333,"Premise: A little boy is crying on a playground with another person in the background.
Hypothesis: There are two children in this picture.",neutral
334,"Premise: A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.
Hypothesis: A man is surrounded by people, balancing on a bottle outside",entailment
335,"Premise: A boy pushing a miniature car on a lawn as his friend arrives.
Hypothesis: A boy pushes a miniature car on a lawn while waiting for his friend.",entailment
336,"Premise: A man in a green shirt and large beige hat is supposed to be supervising a newsstand that sells snacks and drinks.
Hypothesis: the man is at home sleeping",neutral
337,"Premise: Two bearded men sit side by side.
Hypothesis: Two clean shaven men are sitting down.",contradiction
338,"Premise: A woman is standing near the water, looks to be throwing something.
Hypothesis: The woman is standing near the water.",entailment
339,"Premise: A blond-haired child squeezes paint onto a spinning wheel.
Hypothesis: A child squeezing",entailment
340,"Premise: A group of kids in robes singing and playing catch on the field.
Hypothesis: A group of kids playing on a playground.",entailment
341,"Premise: Men playing soccer in a field
Hypothesis: Young men are playing soccer.",neutral
342,"Premise: A group of laughing people on a red couch.
Hypothesis: A group of people are arguing on the couch.",contradiction
343,"Premise: A solo shot of an athlete riding a four wheeler in an atv event.
Hypothesis: The man is entered in a event.",neutral
344,"Premise: little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.
Hypothesis: A young boy is looking at the moon through a telescope.",contradiction
345,"Premise: People are sitting in chairs eating ribs outdoors.
Hypothesis: The people are sitting outside, eating ribs.",entailment
346,"Premise: A construction man appears to be staring at a device.
Hypothesis: A woman looks at something in her hands.",contradiction
347,"Premise: Two young children working together to operate a bicycle.
Hypothesis: they are outside",neutral
348,"Premise: A joyous child runs with a football.
Hypothesis: A sad child runs with a football.",contradiction
349,"Premise: A guy on a skateboard doing a roll around a fire thing.
Hypothesis: a guy doing flips",contradiction
350,"Premise: Four women standing around a yellow table are looking at laptops.
Hypothesis: A group of women looking at laptops together.",entailment
351,"Premise: A woman eats while a dog sits next to her and a man.
Hypothesis: A woman is eating near a pitbull.",neutral
352,"Premise: Several man in black tops play the guitar.
Hypothesis: People are playing baseball.",contradiction
353,"Premise: Woman and young lady sit on the sidewalk while young man plays flute in background.
Hypothesis: They are behind the music.",contradiction
354,"Premise: A skier is heading into a grove of trees.
Hypothesis: The skier is riding the lift up the mountain.",contradiction
355,"Premise: A man in renaissance clothing is sitting on a brick wall.
Hypothesis: The man is in a green costume.",neutral
356,"Premise: Group of children, three boys, one girl making faces toward camera.
Hypothesis: Kids are fighting while facing the camera.",contradiction
357,"Premise: A businessman in a white suit conducts necessary business in a plaza using a concrete abutment as a work table.
Hypothesis: man in suit",entailment
358,"Premise: A family is observing a fashion show.
Hypothesis: A family looking up into the sky at a flight show outside.",contradiction
359,"Premise: Three football players are tackling a red uniformed football player during a football game.
Hypothesis: Its a three against one tackle in the football game.",entailment
360,"Premise: A boy in overalls is surrounded by bubbles.
Hypothesis: A boy is blowing bubbles.",neutral
361,"Premise: Man with a hat on bends over to pick up the soap from bathtub.
Hypothesis: A man bends over outside.",contradiction
362,"Premise: A man in a brown sweater and a woman smile with their video camera.
Hypothesis: Two people are recording themselves.",neutral
363,"Premise: Man and woman rowing on surfboards third rower in distance.
Hypothesis: Couples rowing on surfboards.",entailment
364,"Premise: A little white dog in running on the sidewalk to it's owner.
Hypothesis: Dog running away from its owners.",contradiction
365,"Premise: A man in a superhero costume, complete with mask and cape, posing in a public venue with pedestrians around.
Hypothesis: A man has a police costume.",contradiction
366,"Premise: A woman with a blanket over her head is holding a baby wrapped in a blanket.
Hypothesis: The blanket is black.",neutral
367,"Premise: Two girls in pink on trampoline, one sitting and one jumping
Hypothesis: the girls are jumping",entailment
368,"Premise: The skier in the green jacket and white pants appears to almost fly into the sky.
Hypothesis: A skier competes.",neutral
369,"Premise: A man in a jacket and necktie sits by some flame
Hypothesis: A man sits next to some candles.",neutral
370,"Premise: There is a man indoors poking a long stick with prosthetic arms.
Hypothesis: The man has no arms.",entailment
371,"Premise: A child splashes around in natural water.
Hypothesis: A girl splashes in water.",neutral
372,"Premise: There is a city and its people on the streets.
Hypothesis: There is a massive city.",neutral
373,"Premise: Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.
Hypothesis: People are dancing at a wedding.",contradiction
374,"Premise: A man dressed in orange speaks to a small outdoor crowd at a festival.
Hypothesis: A clown performs for a crowd.",neutral
375,"Premise: a woman in a red dress is standing next to a boy in red and a boy in yellow and they are holding baseball gloves.
Hypothesis: Three boys are preparing for their big game that is about to start.",contradiction
376,"Premise: A girl with long light brown hair is standing outside.
Hypothesis: A girl has long light brown hair.",entailment
377,"Premise: Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.
Hypothesis: The girl is sleeping.",contradiction
378,"Premise: A lady with red-hair peeking into the back of a car.
Hypothesis: A lady is looking at a police car",neutral
379,"Premise: two black and white dogs fighting in the snow
Hypothesis: The animals fight in the snow.",entailment
380,"Premise: Two men are standing and talking on a dock area.
Hypothesis: Three men are biting.",contradiction
381,"Premise: A man with a can walks past a painting of a construction scene.
Hypothesis: A piece of food.",contradiction
382,"Premise: Four bearded men sitting in a restaurant smile at the camera.
Hypothesis: The men are sitting inside of a conference room.",contradiction
383,"Premise: A big girl is playing outside in the cold on ice.
Hypothesis: A small girl is playing hockey outside.",contradiction
384,"Premise: An young guy, probably aged five, shows off his culinary skills with pride.
Hypothesis: The guy is over the age of ten.",contradiction
385,"Premise: A man in a red sleeveless shirt snores in front of a door.
Hypothesis: The man is sleeping in front of a door",entailment
386,"Premise: A young woman plays on a swing set while two cats watch fish in an aquarium.
Hypothesis: Two cats watching fish in an aquarium.",entailment
387,"Premise: A black and white picture of a city street with a food vendor in the foreground.
Hypothesis: The picture has a famous food vendor.",neutral
388,"Premise: Construction workers chat with one another beside a cement filled hole.
Hypothesis: A group of construction workers relay orders to one another as they fill a hole with cement.",neutral
389,"Premise: a young girl climbs a rock wall, in a purple dress.
Hypothesis: A girl in a green dress is climbing a wall.",contradiction
390,"Premise: Football fans making noise.
Hypothesis: Fans go nuts for their team.",neutral
391,"Premise: A brown dog leaps into a swimming pool.
Hypothesis: A brown fat dog is leaping into a pool.",neutral
392,"Premise: two men sit at a encripted stone in the mountains.
Hypothesis: The men are outside in the mountains.",entailment
393,"Premise: The guy wearing sunglasses and a hat is singing into a microphone.
Hypothesis: The gal is singing.",contradiction
394,"Premise: A boy kicks a giant baseball to a child while a group of children watch.
Hypothesis: The boy is kicking the ball to another child.",entailment
395,"Premise: A group of young men clowning around while enjoying a beverage.
Hypothesis: A group of young men enjoy a beer",neutral
396,"Premise: A dark-skinned man smothered in white liquid.
Hypothesis: the man is covered in liquid marshmellow",neutral
397,"Premise: The man white purple and white polka-dotted shirt is sitting at the dinner table and looking to his right while the woman behind him has a confused look on her face.
Hypothesis: A person is consuming food.",neutral
398,"Premise: A man in a blue dress is working under a bus, another man is rotating a tyre.
Hypothesis: A man in a purple dress is fixing a bus.",contradiction
399,"Premise: A woman reaching for an item on the floor.
Hypothesis: A woman reaches for something on the table.",contradiction
400,"Premise: No one is around a lady in a red shirt who is laying down hurt next to two bikes.
Hypothesis: Some people will help her.",contradiction
401,"Premise: An Asian man in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take some food up with his chopsticks.
Hypothesis: A woman is preparing food for a child.",contradiction
402,"Premise: A woman with a white blanket over her head is holding a baby wrapped in a blue, pink, and yellow blanket.
Hypothesis: The blanket is black.",contradiction
403,"Premise: A child is enjoying the waterfowl on a fall day.
Hypothesis: There is more than one duck.",neutral
404,"Premise: A woman traveler in blue jeans sits by a curb and waits.
Hypothesis: A woman is waiting on a curb.",entailment
405,"Premise: Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake. with another person
Hypothesis: The men are joggind down a sidewalk.",contradiction
406,"Premise: A man in a hat holding a tool stands next to a dog hitched to a sled filled with hay in a hilly area.
Hypothesis: A man about to teach his dog tricks.",neutral
407,"Premise: Two men dressed in winter coats are standing outside in the snow in a picnic shelter, getting ready to eat.
Hypothesis: Two men stand outside in Fargo.",neutral
408,"Premise: A group of people from a capsized boat, white water rafting. 
Hypothesis: Some people are drowning.",neutral
409,"Premise: Man performing in front of an audience.
Hypothesis: A magician does his act.",neutral
410,"Premise: A smiling woman talks on a cellphone.
Hypothesis: The woman ignores the call and puts the phone down.",contradiction
411,"Premise: A man is sitting at a table drinking a beer. 
Hypothesis: A man sits at a table drinking a beer.",entailment
412,"Premise: A woman wearing a purple dress and black boots walks through a crowd drinking from a glass bottle.
Hypothesis: The woman is drinking from a glass bottle.",entailment
413,"Premise: A crowd of people watch a street performer do a trick with a fancy pogo stick.
Hypothesis: A crowd of people inside.",contradiction
414,"Premise: Two people playing with a volleyball in a pool.
Hypothesis: A couple people play with a ball in the water.",entailment
415,"Premise: High fashion ladies wait outside a tram beside a crowd of people in the city.
Hypothesis: The women were wearing large hats while they waited for the tram.",neutral
416,"Premise: A man in a navy blue jacket holding a tool in his dirty hand.
Hypothesis: A man is holding a tool.",entailment
417,"Premise: A toddler is playing with colorful plastic building toys.
Hypothesis: A human sleeping.",contradiction
418,"Premise: A little boy, playing t-ball on a sunny day with his dad watching from behind the fence.
Hypothesis: On a sunny day, a Dad is watching his son  play t-ball.",entailment
419,"Premise: A woman is sitting  with her stuff animal and candy apple, while another woman performs CPR on a child near the water.
Hypothesis: A woman performs CPR on an unresponsive child near the water.",entailment
420,"Premise: A man with sunglasses is helping a child with sunglasses on a playground.
Hypothesis: Two people on a slide.",neutral
421,"Premise: Friends running a race hand in hand.
Hypothesis: The people running hand and hand are friends.",entailment
422,"Premise: A person is about to roll the bowling ball attempting to hit bowling pins, but misses.
Hypothesis: Someone is bowling a perfect game.",contradiction
423,"Premise: Several man in black tops play the guitar.
Hypothesis: People are playing music.",entailment
424,"Premise: A pro-baseball pitcher sends a curve ball to his opponent while many fans relax and enjoy the game.
Hypothesis: The pitcher is playing baseball at the Dodgers stadium.",neutral
425,"Premise: A man with a peach colored shirt leaning against a wall talking to a woman in a red skirt with long braided hair.
Hypothesis: Bob was wearing his black colored tshirt while talking to a long braided hair lady.",contradiction
426,"Premise: An old man in a pink polo looks through a telescope with a small child standing next to him while others stand with their telescopes in the background.
Hypothesis: An ugly old man in a pink polo looks through a telescope with a small child standing next to him",neutral
427,"Premise: Many army men in a line holding guns in green uniforms walking down a concrete road for a parade with a big building in the background.
Hypothesis: Army men march down a road in uniform for a parade.",entailment
428,"Premise: A producer wearing a large leather jacket has to perform on stage with dramatic lighting behind him.
Hypothesis: the singer did not show up",neutral
429,"Premise: A man in a green kilt is relaxing on the sofa.
Hypothesis: The man is celebrating his favorite sport teams victory by wearing a green kilt.",neutral
430,"Premise: A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.
Hypothesis: The people are looking upward.",entailment
431,"Premise: A man bows his head with another, as a third looks on.
Hypothesis: a man prays with another man",neutral
