id,example,Label
147,"Taipei Plans City-Wide Wi-Fi by End 2005 (Reuters) Reuters - Taipei plans to make wireless Internet\access available across the Taiwan capital by the end of 2005,\joining a small number of cities offering Wi-Fi networks.",Sci/Tech
148,"Cracker Barrel Settles NAACP Discrimination Lawsuits (Update1) Cracker Barrel Old Country Store Inc., which has restaurants in 41 states, said it will pay \$8.7 million to settle all discrimination lawsuits brought or supported by the National Association for the Advancement of Colored People.",Business
149,Pirates' Wells to Miss 2nd Straight Start (AP) AP - Pittsburgh Pirates pitcher Kip Wells will skip his second straight start after tests Friday indicated rest would help his injured elbow.,Sports
150,"Jenson vows he can thrive at BAR In a remarkable - and predictable -hange of tune, Jenson Button says he can thrive at BAR next season. Having signed a contract with Williams for the next two seasons because he believed they offered ",Sports
151,"Culture Plays a Role in Dyslexia, Scientists Say Dyslexia, a common reading and learning disorder, could be influenced by culture, researchers said Wednesday. They discovered that a different area of the brain is affected in dyslexic Chinese ",Sci/Tech
152,"Polish defence minister sparks confusion over Iraq troop pullout Poland #39;s defence minister sparked confusion Monday by announcing that the country would pull its troops out of Iraq by the end of next year, only to be contradicted hours later by other top government figures.",World
153,"Analysis: GOP pushes corporate tax breaks After adding a host of special-interest tax cuts aimed at garnering support from individual senators for the overall bill, the congressional Republican leadership is poised to gain ",Business
154,"U.S. Death Toll in Iraq Reaches Grim Milestone (Reuters) Reuters - The American death toll in Iraq\topped 1,000 on Tuesday nearly 18 months after President Bush\launched the war that has become a central issue in the",World
155,"Net security threats growing fast Tens of thousands of Windows PCs are being hijacked daily to spread spam and viruses, a study shows.",Sci/Tech
156,"Dell blades cut deeper to data centers (InfoWorld) InfoWorld - Dell Computer re-energized its enterprise-class blade server strategy on Monday, rolling out a new architecture that supports up to 10 servers in a seven-unit chassis that can fit into a standard-size rack.",Sci/Tech
157,"Inside the JPEG Virus The end of summer lull for viruses and worms continues. We #39;re still seeing new versions of RBots, and a new Bagle, but nothing with teeth.",Sci/Tech
158,"Full steam ahead Former Red Sox righthander Carl Mays died in 1971, the year Pedro Martinez, Kevin Millar, and Bill Mueller were born. When Mays died, Manny Ramirez was but a twinkle in his parents #39; eyes.",Sports
159,"Cambodia set to crown new king King Norodom Sihamoni, a former dancer, was chosen to succeed his father Norodom Sihanouk after he announced his abdication earlier this month.",World
160,Intel not to make 4-Gigahertz version of Pentium 4 PC processor The world #39;s No. 1 chipmaker Intel says that it will not make the 4-gigahertz version of its Pentium 4 PC processor. Intel will release another chip that has fewer gigahertz.,Sci/Tech
161,"Skype  amp; Siemens Bring Wireless VoIP Siemens have announced the availability of a range of handsets that works with (Voice over IP) VoIP software, Skype. Simply by plugging the a USB adapter in to a computer running an updated version of Skype ",Sci/Tech
162,Charity helping teachers to teach children about tsunami in southeast Asia (Canadian Press) Canadian Press - TORONTO (CP) - A charitable group for children is sending information kits to teachers across Canada to assist them in helping students understand the effects of tsunamis in southeast Asia that have inundated the world with haunting images of grief and destruction.,World
163,"Clijsters expected to miss Aussie Open Melbourne, Australia (Sports Network) - Former world No. 1 Kim Clijsters continues to recover from a wrist injury and is not expected to play in next month #39;s Australian Open.",Sports
164,"US Military Taps Bugs and Weeds in War on Terror (Reuters) Reuters - Don't squash that bug! Cockroaches,\beetles, spiders and worms may be the U.S. government's next\line of defense in the war on terror.",Sci/Tech
165,"Bush: No Payroll Tax Hike for Soc. Sec. (AP) AP - President Bush on Thursday flatly ruled out raising payroll taxes to ensure the solvency of Social Security, as he opened a push for historic changes in the retirement program.",World
166,"=== Knicks-ed: Robinson fails physical === New York, NY (Sports Network) - The one-year deal between Eddie Robinson and the New York Knicks is off after the free agent forward failed a physical.",Sports
167,"Mystery behind the origin of cosmic rays unraveled: World News: Washington, Nov 4 : An international team of astronomers has suceeded solving the 100 yearl old mystery about the origin of the cosmic rays by producing the first ever image of an astronomical object using high energy gamma rays.",Sci/Tech
168,"News: Judge dismisses keylogger case Covert use of a hardware keystroke logger does not violate federal wiretap law, court rules.",Sci/Tech
169,"Octopus Doesn't Give Up on Motherhood (AP) AP - IN AN OCTOPUS'S NURSERY: Aurora, a female giant octopus who hit it off with an elderly male of the species at the Alaska Sealife Center in May, had been tending thousands of eggs ever since. Her sweetheart, J-1, died in September.",Sci/Tech
170,"Reshuffled South Africa hang on for draw South Africa narrowly escaped defeat in their three-day tour match against an Indian Board President #39;s XI on Tuesday. The visitors, having conceded a 135-run first-innings ",Sports
171,Oil giant Yukos in plea for time Russian oil giant Yukos is to ask a Moscow court for more time to pay its tax bill.,Business
172,"Pakistani women 'must not hide'  Concealing women in the home is a backward view of Islam, the leader of Pakistan tells the BBC.",World
173,"Bosox won #39;t give in ST. PETERSBURG, Fla. - The Red Sox crept closer to the Yankees in the AL East last night, beating the Devil Rays, 10-8, on Kevin Millar #39;s two-out, two-run homer in the 11th inning.",Sports
174,"Nortel Networks to Eliminate 3,500 Jobs Nortel Networks said on Thursday it will slash its work force by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits.",Sci/Tech
175,Disney backs Sony in DVD format battle Disney announced yesterday that it would release its films on Sony #39;s Blu-ray DVD format - a week after three other Hollywood studios backed rival Toshiba #39;s HD-DVD.,Sci/Tech
176,"Nintendo returns to profit on forex gains, rising software sales (AFP) AFP - Nintendo, the world's largest maker of portable game consoles, said it returned to profitability in the first half after booking large foreign exchange gains.",World
177,"Pistons #39; McDyess fined \$5,000 US CBC SPORTS ONLINE - It took Detroit Pistons forward Antonio McDyess one game to get in trouble with the National Basketball Association.",Sports
178,"Niners blow lead, survive scare from Cards in OT Dennis Erickson may not have much time left as San Francisco #39;s coach. If this was his last game, though, he will go out a winner, thanks to an unlikely pair of stars -- Ken Dorsey and Maurice Hicks.",Sports
179,"Eyeing Downturn, Chip Makers Trim Equipment Buying  TAIPEI (Reuters) - The semiconductor industry is showing  the first signs of slowing growth, trimming purchases of raw  materials and production equipment as demand slows, industry  executives and analysts said on Tuesday.",Sci/Tech
180,Liverpool lose out to Bolton 1-0 Kevin Davies scored a first-half winner against Liverpool to push Bolton up into third place in the Premiership. Davies was Bolton #39;s hero when he coolly gathered and powered in a shot into the goal in the ,Sports
181,UPDATE 2-Milan and Inter held on Serie A opening day Italian champions AC Milan and title challengers Inter Milan were both held to 2-2 draws against unfancied opponents as the Serie A season got off to a surprising start on Saturday.,Sports
182,"Davenport eases into Filderstadt quarters World number 2 Lindsay Davenport has set herself the target of taking over top spot from France #39;s Amelie Mauresmo, less than 200 points ahead in the WTA rankings, by the turn of the year and showed no mercy against Molik to reach the last eight.",Sports
183,"Adobe Eyes Linux Desktop Strategy Signs are pointing to a growing interest in desktop Linux and open-source software at Adobe Systems Inc., the maker of popular imaging and graphics software and the standard-bearer of PDF.",Sci/Tech
184,"New al-Qaida tape likely authentic A new audiotape purportedly from al-Qaida #39;s second-in-command urging Muslim youths to attack the United States is probably authentic, a US intelligence official said.",World
185,"Huskers lineman charged with assault against Oklahoma student Norman, OK (Sports Network) - Nebraska offensive lineman Darren DeLone Friday was charged with aggravated assault and battery for injuring a member of the University of Oklahoma #39;s spirit group before last Saturday #39;s game.",Sports
186,"GIANTS NOTEBOOK Bonds receives guarantee for  #39;06 Reworked contract &lt;b&gt;...&lt;/b&gt; With one stroke of a white-out brush, Barry Bonds got the security he sought and the Giants ensured their marquee attraction will be around two more years.",Sports
187,Dollar Stalls as Market Awaits Greenspan The dollar barely moved on Tuesday as most investors were reluctant to take positions ahead of an address by the Federal Reserve chief that is expected to point to further rises in US interest rates this year.,Business
188,Cink Excels at NEC Stewart Cink used a 2-under 68 on Saturday to extend his lead at the NEC Invitational to five shots while Tiger Woods and David Toms faded.,Sports
189,Changes in check-processing lie ahead Consumers may notice their monthly bank statements are considerably lighter now that banks no longer have to return paper checks but instead can return digital images or substitute versions of the checks.,Business
190,"Cisco 1Q Eyed as IT Spending Indicator Investors will get another glimpse into the pace of corporate spending as Cisco Systems Inc. prepares to deliver financial results after the closing bell on Tuesday.\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-AP&lt;/B&gt;&lt;/FONT&gt;",Sci/Tech
191,"Oracle looks beyond big-ticket contracts The small-business push is aimed squarely at Microsoft, executives for the database giant acknowledge.\",Sci/Tech
192,"Google Says Growth is Slowing The AP article: Google Says Growth Is Slowing Down, that the search leader says that the growth that the company has seen so far this year, might not be sustainable.",Business
193,"Disney Backs Sony's Blu-Ray for New DVD Format  LOS ANGELES/TOKYO (Reuters) - Walt Disney Co. said on  Wednesday it would support the Blu-ray standard for  next-generation DVDs backed by Sony Corp., but kept open its  options for a rival format championed by Toshiba Corp.",Sci/Tech
194,"HBOS Relief Spurs European Share Gains Banks and insurers pushed European shares higher on Wednesday, with Britain #39;s HBOS spearheading the gains on relief it would not be wading into a bidding war for domestic banking peer Abbey.",Business
195,"Cheney Got Flu Shot, Aides Say, Citing Heart Issue (Reuters) Reuters - Vice President Dick Cheney has\received a flu shot, aides said on Wednesday, citing his\history of heart disease as a reason to qualify for a shot\during a shortage.",World
196,Pakistan Prepares Final Push In South Waziristan Pakistan #39;s military says it will remove remaining Al-Qaeda fighters and other Islamic militants from the mountainous region along the country #39;s border with Afghanistan within the next six weeks.,World
197,"FDA Whistleblower Earns Kudos, Criticism (AP) AP - David Graham says he was surprised by the reception he got back at his Food and Drug Administration office after telling Congress the government had allowed unsafe drugs to remain on the market.",World
198,UK Palace 'Batman' Prompts Urgent Security Review  LONDON (Reuters) - Britain promised an urgent security  review at Buckingham Palace on Tuesday after a campaigner  dressed as Batman evaded armed police in a dramatic five-hour  protest at Queen Elizabeth's London residence.,World
199,Caucasus gunmen kill four in raid Suspected Islamists kill four and seize dozens of weapons from a drug control body in Russia's North Caucasus.,World
200,"Christians Aiming to Boost Religion (AP) AP - Emboldened by their Election Day successes, some Christian conservatives around the country are trying to put more Christ into Christmas this season.",World
201,"Kraft to Sell UK Desserts Business Kraft Foods Inc. said Thursday it agreed to sell its UK desserts business to Premier Foods PLC for \$135 million. Kraft said the transaction, which is subject to required approvals, is expected to close in the first quarter of 2005.",Business
202,Gatlin becomes world #39;s fastest man Justin Gatlin became the fastest man in the world after winning the men #39;s 100 meters dash at the 28th Olympic Games Sunday evening.,Sports
203,LG Electronics plans to launch 7MP camera phone While it took the digital photography industry around six years to launch a six megapixel digital camera it seems the mobile phone industry is not hanging about.,Sci/Tech
204,Seiko Epson unveils latest mini robot helicopter Japanese company Seiko Epson says it has developed a mini helicopter that is the lightest of its kind and can be used for lifesaving and surveillance. ,Sci/Tech
205,"Bettis, Martin May Hit Milestone Together (AP) AP - Curtis Martin and Jerome Bettis have the opportunity to go over 13,000 career yards rushing in the same game when Bettis and the Pittsburgh Steelers play Martin and the New York Jets in a big AFC matchup Sunday.",Sports
206,"Pol Pot and his change from man to beast Philip Short took four years to write this biography, after completing his much-praised life of Mao Zedong () in 1999. He has trawled deep and wide, reading what are probably ",World
207,"Intel Cancels TV Chip Project In another change of plans, semiconductor giant Intel Corp. canceled a project Thursday to develop a chip for projection TVs and said it planned to focus its resources in other areas.",Sci/Tech
208,"Pacers #39; Foster activated from injured list Indianapolis, IN (Sports Network) - Indiana Pacers center Jeff Foster was activated from the injured list Tuesday. He had missed the first 17 games of the season after undergoing hip surgery in October.",Sports
209,England to field full-strength team against Canada in rugby Test &lt;b&gt;...&lt;/b&gt; (CP) - After losing four straight - and five of the last six - world rugby champion England is in a snarly mood. The English have dropped to third in the world rankings.,Sports
210,"Colgate Profit Falls on Higher Costs  NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; on  Wednesday said profit fell in the third quarter because of  increased marketing spending and higher costs for raw  materials.",Business
211,Software Upgrade knocks out UK Government Network A routine computer software upgrade has crashed 80 percent of UK government PCs at the Department for Work and Pensions (DWP) on Friday.,Sci/Tech
212,"Intel Names 30-Year Veteran as Its First Non-Engineer CEO Intel Corp. named President Paul S. Otellini as its next chief executive officer, for the first time choosing a non-engineer to run the world #39;s largest computer-chip maker.",Business
213,"Cox, La Russa up for NL manager of year NEW YORK - Atlantas Bobby Cox and St. Louis Tony La Russa, among the top nine winningest skippers of all-time, are the leading contenders for the National League Manager of the Year honors, which will be announced Wednesday.",Sports
214,49ers Sign Peterson All-pro linebacker Julian Peterson ended his holdout Wednesday and signed a one-year contract with the San Francisco 49ers.,Sports
215,HP to Buy Synstar Hewlett-Packard will pay \$297 million for the British company. Also: TiVo goes all out to attract customers   hellip;. Sprint offers service guarantees for business wireless subscribers   hellip;. and more.,Business
216,"Vote Early and Often Online Polls run by news sites to gauge public opinion of politicians are turning into partisan tools for political spin doctors. People voting, often repeatedly, in response to e-mails from their favored candidates can skew the results. By Louise Witt.",Sci/Tech
217,"Chile Issues Report on Pinochet Torture Chile took a key step Wednesday toward confronting the grim legacy of abuses under the 1973-90 dictatorship of Gen. Augusto Pinochet, completing a lengthy report on torture and political imprisonment with testimonies from some 35,000 victims.",World
218,"Pakistani Forces Attack Militant Hideouts; 10 Killed (Reuters) Reuters - Up to ten people were killed in\fierce fighting between Pakistani security forces and al\Qaeda-linked fighters Sunday, taking the death toll to over 70\in one of the deadliest actions against the militants.",World
219,"SEC begins formal investigation of Newton biotech company The Securities and Exchange Commission has upgraded its investigation of Pro-Pharmaceuticals Inc. of Newton from an informal inquiry to a formal probe, according to the firm's most recent quarterly report to investors. The federal securities watchdog is looking at whether false or misleading statements were made about Pro-Pharmaceuticals, possibly by the company itself.",Business
220,"Lloyds sets aside another 110m for misselling The move means Lloyds TSB has now salted away 360m for customers sold endowment mortgages. The products, designed to pay off home loans by investing in financial markets, were popular in the 1980s and 1990s ",Business
221,Cricket-Vaughan upbeat about one-day form LONDON (AFP) - England captain Michael Vaughan maintained his latest one-day batting failure was not preying on his mind and insisted he was just an innings away from finding his form.,Sports
222,"Check your marital status Plenty of spouses would probably sometimes like to forget their nuptials, but a spate of South African single woman were recently in for the shock of their lives when they discovered that they were in fact married. This prompted the country's department of Home Affairs to launch a marital status awareness campaign, in order to clamp down on the illegal marriages.",Sci/Tech
223,"Europe's Mission to Moon Nears Lunar Orbit (AP) AP - A dishwasher-sized spacecraft on Europe's first mission to the moon was set to enter lunar orbit, a key milestone in its 13-month trip into space, the European Space Agency said.",Sci/Tech
224,False gas data at El Paso Corp. led to charges Four former El Paso Corp. employees have agreed to plead guilty to reporting false natural gas trades and will help prosecutors in ongoing investigations.,Business
225,"Bucks escape with win over Bobcats MILWAUKEE (Ticker) -- After getting off to a slow start, Michael Redd provided a fantastic finish. Redd scored a season-high 30 points, including a pair of clutch jumpers in the final 90 seconds that lifted ",Sports
226,Maine holds on to strike it rich Josh Radulski made a sliding touchdown catch with 5:56 remaining yesterday and Maine stopped a fourth-down play at its 20-yard line in the closing minutes as the Black Bears held on for a 29-25 Atlantic 10 victory at Richmond.,Sports
227,"Pakistan militants  #39;on the run #39; Pakistan #39;s military says it has cleared foreign Islamic militants from large parts of the troubled region of South Waziristan, near the Afghan border.",World
228,"Ford Sees Profit, but Auto Operations Poor Buoyed again by strong results at its financial services arm, Ford Motor Co. said Tuesday it swung to a profit of \$266 million in the third quarter even though its worldwide automotive operations lost \$609 million.",Business
229,Should Your Next Car Be New or Used? Used cars have a lot to offer -- if you know what you're doing.,Business
230,"Utah coach seems Florida-bound With widespread reports asserting that Utah coach Urban Meyer has accepted an offer to become the next football coach at the University of Florida, the most serious potential suitor for University ",Sports
231,"Justice vs. Tobacco: Ready to Rumble On Sept. 21 a landmark trial will begin. At stake is no less than \$280 billion in what the feds claim is ill-gotten profits. As an industry, tobacco is no stranger to the courts.",Business
232,"Rusty McNair leads Titans over Jaguars McNair threw a touchdown pass, directed two other scoring drives as the Titans (4-6) beat the Jacksonville Jaguars (6-4) 18-15 Sunday.",Sports
233,"Crude oil prices on the rise, airlines squeezed further Crude oil prices rose back up over \$53 a barrel Tuesday, signaling more bad news for an airline industry already facing record-high fuel prices.",Business
234,"Not Another Soviet Union Russia is joining the ranks of nascent dictatorships, and Vladimir Putin is the executioner of Russian democracy. Right? Wrong. Russia is not a dictatorship, and the political system Putin is trying to reshape is not a democracy.",World
235,"Ivan raises gas prices far from landfall Carolyn Roberts was ready for heavy wind and rain as the remnants of Hurricane Ivan approached northwest Georgia, but she didn #39;t anticipate storm-driven sticker shock at the gas pump.",Business
236,"Sub Leads Wake Forest to Win Over Temple (AP) AP - Trent Strickland didn't demand the ball. He wanted to guard the player who had it. Strickland scored all nine of his points over the final 9 minutes and played solid defense down the stretch, leading No. 6 Wake Forest to a 67-64 victory over Temple on Monday night.",Sports
237,"Cingular Wireless Loss Is Alltels, MetroPCS Gain In the aftermath of its purchase of AT amp;T Wireless, Cingular Wireless is selling several sets of 10 megahertz wireless licenses to two different carriers.",Business
238,Microsoft offers preview of SQL Server 2005 Microsoft is offering a preview of its next-generation SQL Server 2005 database by providing an interim version of the product to customers.,Sci/Tech
239,"Pacific Rim leaders vow antiterror efforts SANTIAGO, Chile -- Pacific Rim leaders pledged yesterday to shore up global security and push ahead with the World Trade Organization's negotiations on lowering global trade barriers.",World
240,"Beltran #39;s Second HR Puts Astros Up 4-2 Housto Astros #39; Carlos Beltran celebrates his solo homerun in the fifth inning of Game 5 of the National League Division Series against the Atlanta Braves at Turner Field in Atlanta, Monday Oct. 11, 2004.",Sports
241,"Low Turnout Sinks Macedonian Bid to Kill Rights Bill A referendum bid to block a law that gives Macedonia #39;s Albanian minority more rights failed on Sunday, upholding a Western-brokered peace plan which ended ethnic fighting in 2001.",World
242,"Best of times, worst of times The smiles should be wider than the Wasatch Mountains this week at The Y., as they call Brigham Young University. The Cougars are coming off a triumph of Biblical proportion over Notre Dame, in ",Sports
243,"Pakistan recovers after shaky start. The Western Warriors are in a good position after day 1 against Pakistan at the WACA. The Warriors are 1/20 at stumps, 242 runs behind Pakistans first innings total.",Sports
244,Vieira:  #39;We #39;ve learned a lot #39; Patrick Vieira declared Arsenal have grown up in European terms after coming of age in their hard-fought Champions League victory against PSV Eindhoven.,Sports
245,"10 killed in Philippine train wreck MANILA At least 10 people were killed and almost 100 were injured when a train derailed and plunged down a slope in the Philippines early Friday, officials and radio reports said.",World
246,A MacGyver for the Third World An MIT inventor bent on public service creates practical solutions to life-threatening problems around the world. Her approach: be a master of the obvious. Second in a series profiling this year's MacArthur 'genius award' winners. By Kari Lynn Dean.,Sci/Tech
247,Kremlin Reasserts Hold on Russia's Oil and Gas A judge in Houston tried to temporarily halt Russia's planned auction of the most profitable unit of oil giant Yukos.,Business
248,"A Regal Pursuit Is Run Down Farewell, at last, to tallyho. After seven years of angry debate, frustrated motions and legislative maneuvering, Britain #39;s Parliament finally approved a ban on fox hunting ",World
249,"NVIDIA launches GeForce Go 6800 GPU NVIDIA today announced the GeForce Go 6800 graphics processing unit (GPU). The next generation architecture and support for Microsoft DirectX 9.0 Shader Model 3.0, allows the GeForce Go 6800 to deliver the ",Sci/Tech
250,"Oracle piles Files, App Server and Collab Suite on users McNealy warns Ellison: 'Beware of our Redmond friends'",Sci/Tech
251,Garcia Remon receives Perez #39;s vote of confidence Real Madrid president Florentino Perez said new coach Mariano Garcia Remon will be allowed time to make his presence felt and was under no pressure to obtain instant success.,Sports
252,"Palestinian factions determined to keep unity, order if Arafat &lt;b&gt;...&lt;/b&gt; GAZA CITY, Nov 5 (AFP) - Palestinian officials and leaders from armed factions closed ranks Friday in a bid to ensure security and keep a lid on any instability should Palestinian leader Yasser Arafat die in a French hospital.",World
253,"Kerry says expand Fannie, Freddie housing focus US Democratic presidential candidate Sen. John Kerry said he would expand the low-income housing focus of mortgage finance companies Fannie Mae and Freddie ",Business
254,"UN Predicts Boom In Robot Labor The use of robots around the home to mow lawns, vacuum floors and manage other chores is set to surge sevenfold by 2007 as more consumers snap up smart machines, the United Nations said.",Sci/Tech
255,WRAPUP1-Juventus and Lyon qualify for knockout phase Juventus and Olympique Lyon joined Chelsea and Inter Milan in the last 16 of the Champions League after both scored late goals to seal their places on Wednesday.,Sports
256,Stocks Set to Start '05 on Upbeat Note  NEW YORK (Reuters) - U.S. stock futures gained on Monday as  oil prices slid lower -- pointing to an upbeat start to 2005  when Wall Street opens.,Business
257,North California Grocery Union Sets Talks Deadline Unionized Northern California grocery workers union set a Sunday deadline for contract talks and said they would hold a strike vote next week if necessary.,Business
258,"Vehicle complexity leads to record number of recalls Automakers have recalled more vehicles in the USA this year than ever before, likely more a result of the increasing complexity of cars and trucks and greater vigilance than a lapse in quality.",Business
259,EMC taps IBM veteran for CTO job EMC Corp. announced Friday the appointment of former IBM fellow Jeffrey Nick to the position of senior vice president and chief technology officer.,Sci/Tech
260,"Siemens to extend mobile network for Chinese province of Anhui Anhui Mobile Communications, a subsidiary of China Mobile, has commissioned the Siemens Communications Group to expand the GSM and GPRS mobile network in the province of Anhui.",Sci/Tech
261,"Taiwan market: LGE launches three mobile phones, including one &lt;b&gt;...&lt;/b&gt; LG Electronics (LGE) announced the availability of three mobile-phone models, the T5100, L3100 and L1100, in Taiwan on November 6. The T5100 features the companys first model equipped with a 1.3-megapixel camera.",Sci/Tech
262,Oil steady in edgy Asia trading SINGAPORE -- Oil prices remained below the \$50 a barrel mark in Asian trading Monday but fears of escalating violence in Iraq kept traders on edge.,Business
263,Gmail Users Soon Able to Check E-Mail Via Outlook Web search leader Google Inc. said on Wednesday it will soon make it possible for users of its Gmail service to check their e-mail via Microsoft Outlook or on certain handheld devices such as mobile phones.,Sci/Tech
264,"Palestinian PM asks French for Arafat medical report Palestinian Prime Minister Ahmed Qureia has formally requested that France publish the medical records of Yasser Arafat following his death last week, Quriea said Tuesday.",World
265,"Supermarket chain Loblaw #39;s third-quarter profit rises 18 to \$258 &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Loblaw Cos. Ltd., Canada #39;s biggest supermarket chain, says its third-quarter profit rose 18 per cent to \$258 million as sales increased six per cent.",Business
266,"Iran Expects OPEC to Leave Quotas Steady (Reuters) Reuters - OPEC ministers will concentrate on quota\compliance rather than cutting official production ceilings to\combat falling oil prices when they meet in Cairo this week,\Iran's oil minister was quoted as saying on Monday.",Business
267,"WHO and FAO kept in dark on bird flu virus found in pigs in China (AFP) AFP - UN health and agriculture officials in China said they were not informed by the government of the deadly H5N1 bird flu virus being found in pigs, the first such discovery in the world.",World
268,Arafat appeals to kidnappers PALESTINIAN leader Yasser Arafat today issued an urgent call for the immediate release of two French journalists taken hostage in Iraq.,World
269,"Cink cruises to wire-to-wire victory If anyone had questions about Stewart Cink being chosen for the Ryder Cup team, he answered them with authority Sunday at the NEC Invitational, never letting anyone within two shots and becoming the first wire-to-wire winner this year on the PGA Tour.",Sports
270,Players Offer to Slash Salaries to Save NHL Season  TORONTO (Reuters) - Hopes for an NHL season were left  hanging by a thread Thursday as players presented a proposal  that included a massive 24 percent rollback in salaries but did  not address owners' main demand for cost certainty.,Sports
271,"Florida won #39;t let Zook coach Gators in Peach Bowl Florida defensive coordinator Charlie Strong will coach the Gators in the Peach Bowl, taking a spot left vacant because Ron Zook is leaving for Illinois and Urban Meyer wants to coach Utah through its postseason game.",Sports
272,"Move produces mixed emotions It was 3:45 pm ET on Wednesday afternoon when Expos president Tony Tavares held a team meeting to inform the players that the Expos franchise would be relocated to Washington, DC, starting in 2005.",Sports
273,"Google Results Evoke 'Dot-Com' Fervor (Reuters) Reuters - Shares of Google Inc. gained more\than 15 percent on Friday, to trade at more than twice the\level of its cut-price IPO, after the Web search leader\delivered strong quarterly results in its first reported\quarter as a public company.",Business
274,"Why Do Fall Leaves Change Color? Fall foliage delights leaf-peeping tourists, but how does the change in color benefit trees? As scientists explain, there is a reason for the season.",Sci/Tech
275,Intel Pentium 4 Extreme Edition 3.46GHz and i925XE Express &lt;b&gt;...&lt;/b&gt; Today we would like to introduce to you two new guests: Intel Pentium 4 Extreme Edition 3.46GHz processor and i925XE Express chipset supporting 266MHz FSB frequency (1066MHz QDR).,Sci/Tech
276,Nuggets hoping Russell can provide leadership Bryon Russell has been to the playoffs every year but one and has played in the NBA Finals three times. It #39;s just the kind of experience the Denver Nuggets could use.,Sports
277,"Ballmer strikes big rivals from Microsoft shopping list Microsoft CEO Steve Ballmer said the company isn't interested in buying PeopleSoft, Oracle or SAP, but he wouldn't rule out smaller deals.",Sci/Tech
278,Afghan elections stained by faulty ink Afghanistan #39;s historic presidential election turned sour Saturday when all 15 candidates opposing US-backed interim President Hamid Karzai withdrew in the middle of voting ,World
279,"Uranium negotiations are close to the end Pressured by European powers, Iranian negotiators at a key UN atomic agency meeting sought approval from their government Friday for a total freeze of a program that can make nuclear-weapons grade uranium.",World
280,"Boston Red Sox Team Report - August 17 (Sports Network) - Pedro Martinez will try to win his fourth consecutive decision, as he takes the hill for the Boston Red Sox in the middle test of a three-game series against the visiting Toronto Blue Jays. ",Sports
281,"Hollywood Asks Top Court to Weigh File Trading (Reuters) Reuters - Movie studios and record labels on\Friday asked the U.S. Supreme Court to overturn a ruling that\Internet ""peer to peer"" networks cannot be held liable when\their users copy music and movies without permission.",Sci/Tech
282,"EPA finalizes proposal for Sandusky River MARION -- The Ohio Environmental Protection Agency has finalized its proposal to improve water quality of the Sandusky River. The agency, whose plan was approved by the US EPA, is working with the Sandusky ",Sci/Tech
283,"Chargers Confident Going Into Jets Rematch (AP) AP - A lot has changed for the San Diego Chargers since the mid-September afternoon when Drew Brees threw two interceptions, lost a fumble and sustained a concussion in a home loss to the New York Jets.",Sports
284,"Housing Starts Rebound Sharply in July  WASHINGTON (Reuters) - Housing starts rebounded sharply in  July, making up almost all the ground lost in a June slump by  posting their largest monthly percentage gain since September  2002, a report from the Commerce Department on Tuesday showed.",Business
285,"Fernandes fined 10,000 pounds for high-speed police chase Southampton midfielder Fabrice Fernandes was fined 10,000 pounds (US\$18,000) and handed a two-year driving ban Wednesday for trying to elude police in a high-speed chase five months ago.",Sports
286,"Will satellite radio fly? Stuck in traffic each morning, 20-year-old Bill Dowd of Keansburg invariably turns on the Howard Stern radio show to hear the DJ #39;s usual assortment of raunchy humor.",Business
287,"Afghan sentenced for killing four journalists KABUL: An Afghan man was found guilty on Saturday of killing four journalists in 2001, including two from Reuters, and sentenced to death.",World
288,Rescuers reach Turkey fire miners Rescuers start evacuating about 30 workers who  were trapped by a fire in a copper mine tunnel in north-western Turkey.,World
289,Comparison-Shop For Prescription Drugs We look for the best bargain when we shop for a car or a new coat. But what if you could comparison-shop your prescription medication?,Business
290,"Musharraf formula is casual: Union Home Minister Octroi Post Near The International Border, Nov 7 (UNI) Union Home Minister Shivraj Patil today said the graph of infiltration had come down in Jammu and Kashmir this year due to fencing of borders neighbouring Pakistan.",World
291,"Bulldogs snap out of slump STARKVILLE, Miss. -- Jerious Norwood #39;s 37-yard touchdown run with 32 seconds remaining lifted Mississippi State to a 38-31 upset of the 20th-ranked Gators (4-3, 2-3 Southeastern Conference) yesterday.",Sports
292,"Alonso wants further improvement Liverpool midfielder Xabi Alonso wants his side to build on Sunday #39;s confidence-boosting win over Arsenal. The Spaniard, who scored his first goal at Anfield to open the scoring, said:  quot;The result was very good for our morale and to score was even better.",Sports
293,"FCC Insulates Web Phone Service from State Rule (Reuters) Reuters - U.S. communications regulators on\Tuesday exempted Internet telephone services from certain state\oversight, a boon for Vonage Holdings Corp. and other providers\aggressively pushing the new service.",Sci/Tech
294,"Kerry, Keeping Up Criticism of Bush, Lists Costs of Iraq War John Kerry argued today that the president left a trail of broken promises on the path to war and has squandered billions.",World
